ISO 8601 Time,Battery Voltage (V),GPS Fix,# of Satellites,HDOP,Lat (deg),Lon (deg),System Cal,Gyro Cal,Accel Cal,Mag Cal,Ax (m/s/s),Ay (m/s/s),Az (m/s/s),Mx (mG),My (mG),Mz (mG),Roll (deg),Pitch (deg),Yaw (deg),State
2022-04-27T13:27:54.000,,1,8,10,28.122,-80.575,3,3,3,2,0.44,4.46,-8.89,-26.188,-23.062,27.062,-152.5,3.938,255.625,2
2022-04-27T13:27:54.304,,1,8,10,28.122,-80.575,3,3,3,2,0.56,4.46,-8.84,-27.688,-23.062,27.875,-152.625,3.875,255.625,2
2022-04-27T13:27:54.599,,1,8,10,28.122,-80.575,3,3,3,2,0.78,4.46,-8.75,-26.562,-22.688,27.5,-152.688,3.875,255.625,2
2022-04-27T13:27:55.000,,1,8,10,28.122,-80.575,3,3,3,4.45,-8.71,-27.25,27.875,-152.75,3.938,255.75,2,,,
2022-04-27T13:27:55.300,,1,8,10,28.122,-80.575,3,3,3,2,0.75,4.43,-8.89,-26.562,26.188,-152.812,4.188,255.75,2,
2022-04-27T13:27:55.598,,1,8,10,28.122,-80.575,3,3,3,2,0.45,4.41,-9.4,-26.562,-22.688,28.375,-153.125,4.375,255.5,2
2022-04-27T13:27:55.891,,1,8,10,28.122,-80.575,3,3,3,2,0.75,4.41,-8.93,-27.25,-22.688,27.062,-153.125,4.938,255.312,2
2022-04-27T13:27:56.000,,1,8,10,28.122,-80.575,3,3,3,2,2.02,4.27,-8.45,-30.25,-22.25,-152.875,10.75,253.812,2,
2022-04-27T13:27:56.335,,1,8,10,28.122,-80.575,3,3,3,2,1.42,4.51,-9.47,-29.188,24.5,-152.812,10.312,2,,
2022-04-27T13:27:56.635,,1,8,10,28.122,-80.575,3,3,3,2,1.91,4.49,-7.74,-26.188,-22.25,28.5,-152.688,1.812,2,
2022-04-27T13:27:56.931,,1,8,10,28.122,-80.575,3,3,3,2,0.22,4.87,-9.22,-27.688,-22.25,-153.188,4.875,255.5,2,
2022-04-27T13:27:56.1228,,1,8,10,28.122,-80.575,3,3,3,2,0.81,4.39,-8.64,-28.062,26.25,-153.25,4.812,255.062,2,
2022-04-27T13:27:56.1532,,1,8,10,28.122,-80.575,3,3,3,2,0.74,4.37,-8.92,-28.062,26.688,-153.375,4.812,254.75,2,
2022-04-27T13:27:58.000,,1,8,10,28.122,-80.575,3,3,3,2,1.18,4.48,-8.73,-27.688,27.562,-153.5,5.375,254.625,2,
2022-04-27T13:27:58.305,,1,8,10,28.122,-80.575,3,3,3,2,0.67,4.36,-8.42,-27.25,-22.688,27.562,-153.438,4.875,254.438,2
2022-04-27T13:27:58.599,,1,8,10,28.122,-80.575,3,3,3,2,0.13,4.36,-8.63,-27.25,-22.68,-153.5,4.875,254.688,2,
2022-04-27T13:27:59.000,,1,8,10,28.122,-80.575,3,3,3,2,1.2,4.33,-8.59,26.688,-153.875,4.688,256.062,2,,
2022-04-27T13:27:59.299,,1,8,10,28.122,-80.575,3,3,3,2,0.89,4.23,-9.44,-28.062,-21.188,27.562,-154.438,5.062,256.812,2
2022-04-27T13:27:59.595,,1,8,10,28.122,-80.575,3,3,3,2,1.12,4.2,-9.31,-28.062,-19.688,28.875,-154.812,5.875,257.062,2
2022-04-27T13:27:59.900,,1,8,10,28.122,-80.575,3,3,3,2,1.44,3.92,-8.34,-29.562,-20.75,26.25,,256.125,2,
2022-04-27T13:28:00.000,,1,8,10,28.122,-80.575,3,3,3,2,1.29,4.07,-9.44,-29.562,-20.5,26.688,-155.25,8.062,256.25,2
2022-04-27T13:28:00.300,,1,8,10,28.122,-80.575,3,3,3,2,0.28,3.62,-7.09,-20.062,27.188,-156.062,8.25,256.375,2,
2022-04-27T13:28:00.705,,1,8,10,28.122,-80.575,3,3,3,2,0.17,2.92,-9.16,-16.375,30.688,-162.375,3.062,258.625,2,
2022-04-27T13:28:00.1055,,1,8,10,28.122,-80.575,3,3,3,2,-0.42,1.71,-9.48,-25.5,32.688,-167.375,1.062,2,,
2022-04-27T13:28:00.1343,,1,8,10,28.122,-80.575,3,3,3,2,-0.12,1.41,-9.45,-24.688,-11.375,35.375,-169.812,0.438,259.312,2
2022-04-27T13:28:00.1637,,1,8,10,28.122,-80.575,3,3,3,2,0.65,2.31,-9.85,-26.188,-10.25,33.688,-171.25,1.062,260.062,2
2022-04-27T13:28:02.000,,1,8,10,28.122,-80.575,3,3,3,2,-2.14,1.4,-7.57,-26.562,-10.25,33.188,-171.3,2,,
2022-04-27T13:28:02.292,,1,8,10,28.122,-80.575,3,3,3,2,-0.55,2.88,-10.57,-26.188,-10.562,34.062,-169.812,3.062,260.375,2
2022-04-27T13:28:02.586,,1,8,10,28.122,-80.575,3,3,3,2,0.41,1.5,-7.76,-27.688,-12.875,32.75,-164.75,3.75,261.062,2
2022-04-27T13:28:03.000,,1,8,10,28.122,-80.575,3,3,3,2,-6.67,4.68,-9.9,-30.25,-13.562,30.688,-164.062,8.812,259.688,2
2022-04-27T13:28:03.297,,1,8,10,28.122,-80.575,3,3,3,2,1.03,2.39,-9.17,-29.562,-13.562,29.75,-164.438,8.688,260.625,2
2022-04-27T13:28:03.646,,1,8,10,28.122,-80.575,3,3,3,2,2.35,2.2,-9.86,-32.062,-12.062,27.562,-165.625,11.938,260.875,2
2022-04-27T13:28:04.000,,1,8,10,28.122,-80.575,3,3,3,2,2.03,2.04,-7.54,-32.5,-12.5,28.5,-166.062,13.812,260.75,2
2022-04-27T13:28:04.303,,1,8,10,28.122,-80.575,3,3,3,2,1.61,3.4,-9.3,-32.188,-12.06,-165.438,9.438,261.438,2,
2022-04-27T13:28:04.594,,1,8,10,28.122,-80.575,3,3,3,2,1.17,2.6,-9.75,-29.562,-12.062,30.688,-165.188,7.875,261.75,2
2022-04-27T13:28:04.888,,1,8,10,28.122,-80.575,3,3,3,2,1.46,2.23,-9.45,-30.562,-12.5,29.25,-165.688,9.438,261.875,2
2022-04-27T13:28:04.1190,,1,8,10,28.122,-80.575,3,3,3,2,1.79,2.44,-8.95,-12.875,29.25,-165.375,8.875,261.875,2,
2022-04-27T13:28:04.1478,,1,8,10,28.122,-80.575,3,3,3,2,1.88,2.14,-9.38,-30.688,-12.5,-165.438,9.938,261.688,2,
2022-04-27T13:28:04.1769,,1,8,10,28.122,-80.575,3,3,3,2,0.97,2.16,-8.61,-30.688,-12.5,30.688,-165.5,7.375,262.312,2
2022-04-27T13:28:06.000,,1,8,10,28.122,-80.575,3,3,3,2,1.75,2.44,-9.43,-28.688,-12.875,31.875,-165.25,4.438,262.688,2
2022-04-27T13:28:06.298,,1,8,10,28.122,-80.575,3,3,3,2,0.77,2.66,-6.56,-30.188,-13.562,30.688,-164.75,6.625,260.562,2
2022-04-27T13:28:06.589,,1,8,10,28.122,-80.575,3,3,3,2,1.02,2.49,-10.91,-26.875,-13.562,32.75,-165.5,4.125,259.938,2
2022-04-27T13:28:06.885,,1,8,10,28.122,-80.575,3,3,3,2,1.74,2.84,-7.82,-15.562,31.062,-162.1,258.75,2,,
2022-04-27T13:28:07.000,,1,8,10,28.122,-80.575,3,3,3,2,0.22,3.18,-8.6,-28.688,-17.062,27.562,-160.562,7.688,255.812,2
2022-04-27T13:28:07.300,,1,8,10,28.122,-80.575,3,3,3,2,0.94,3.2,-9.89,-30.562,-17.75,27.562,-161.312,8.5,255.312,2
2022-04-27T13:28:07.594,,1,8,10,28.122,-80.575,3,3,3,2,2.14,3.18,-9.26,-28.688,-17.062,29.25,-160.75,6.375,257.5,2
2022-04-27T13:28:07.900,,1,8,10,28.122,-80.575,3,3,3,2,1.29,3.21,-8.61,-29.5,-17.5,28.875,-159.75,8.062,257.562,2
2022-04-27T13:28:08.000,,1,8,10,28.122,-80.575,3,3,3,2,0.75,2.8,-9.32,-31.375,-17.062,29.75,-163.125,8.125,257.312,2
2022-04-27T13:28:08.296,,1,8,10,28.122,-80.575,3,3,3,2,-0.08,2.04,-8.82,-27.562,-13.25,-167.125,0.75,259.688,2,
2022-04-27T13:28:08.596,,1,8,10,28.122,-80.575,3,3,3,2,0.79,1.94,-11.04,-25.375,-10.875,35.5,,0.875,260.062,2
2022-04-27T13:28:08.889,,1,8,10,28.122,-80.575,3,3,3,2,0.13,1.52,-10.55,-9.375,34.562,-171.2,259.938,2,,
2022-04-27T13:28:08.1185,,1,8,10,28.122,-80.575,3,3,3,2,0.12,1.52,-9.78,-25.25,-9.75,35.062,-171.2,2,,
2022-04-27T13:28:10.000,,1,8,10,28.122,-80.575,3,3,3,2,0.06,1.51,-9.8,-24.5,-10.5,33.75,-171.2,259.75,2,
2022-04-27T13:28:10.306,,1,8,10,28.122,-80.575,3,3,3,2,0.05,1.53,-9.79,-25.25,-10.875,34.188,-171.2,259.625,2,
2022-04-27T13:28:10.717,,1,8,10,28.122,-80.575,3,3,3,2,0.03,1.5,-9.77,-24.875,-10.5,33.75,-171.2,259.562,2,
2022-04-27T13:28:11.000,,1,8,10,28.122,-80.575,3,3,3,2,0.04,1.5,-9.8,-24.5,-10.5,34.562,-171.2,259.562,2,
2022-04-27T13:28:11.294,,1,8,10,28.122,-80.575,3,3,3,2,0.05,1.53,-9.81,-25.562,-10.5,34.188,-171.2,259.562,2,
2022-04-27T13:28:11.584,,1,8,10,28.122,-80.575,3,3,3,2,0.04,1.51,-9.77,-25.562,-10.5,34.562,-171.2,259.562,2,
2022-04-27T13:28:11.874,,1,8,10,28.122,-80.575,3,3,3,2,0.05,1.5,-9.78,-24.875,-10.875,34.562,-171.2,259.562,2,
2022-04-27T13:28:12.000,,1,8,10,28.122,-80.575,3,3,3,2,0.02,1.51,-9.78,-24.062,-10.188,34.188,-171.2,259.562,2,
2022-04-27T13:28:12.297,,1,8,10,28.122,-80.575,3,3,3,2,0.04,1.51,-9.8,-24.5,-10.188,35.062,-171.2,259.562,2,
2022-04-27T13:28:12.600,,1,8,10,28.122,-80.575,3,3,3,2,0.06,1.51,-9.78,-24.875,-10.188,34.188,-171.2,259.562,2,
2022-04-27T13:28:13.000,,1,8,10,28.122,-80.575,3,3,3,2,0.03,1.49,-9.82,-24.062,-9.75,35.062,-171.2,259.562,2,
2022-04-27T13:28:13.300,,1,8,10,28.122,-80.575,3,3,3,2,0.04,1.52,-9.8,-25.25,-10.188,34.562,-171.2,259.562,2,
2022-04-27T13:28:13.605,,1,8,10,28.122,-80.575,3,3,3,2,0.04,1.53,-9.81,-24.5,-10.5,35.062,-171.2,259.562,2,
2022-04-27T13:28:14.000,,1,8,10,28.122,-80.575,3,3,3,2,0.04,1.51,-9.84,-24.5,-9.75,35.875,-171.2,259.562,2,
2022-04-27T13:28:14.295,,1,8,10,28.122,-80.575,3,3,3,2,0.04,1.51,-9.82,-24.875,-9.75,33.75,-171.2,259.562,2,
2022-04-27T13:28:14.597,,1,8,10,28.122,-80.575,3,3,3,2,0.03,1.53,-9.8,-24.5,-10.188,35.5,-171.2,259.562,2,
2022-04-27T13:28:14.897,,1,8,10,28.122,-80.575,3,3,3,2,0.05,1.54,-9.82,-25.25,-10.188,34.188,-171.2,259.562,2,
2022-04-27T13:28:15.000,,1,8,10,28.122,-80.575,3,3,3,2,0.05,1.51,-9.83,-25.25,-10.5,35.5,-171.2,259.562,2,
2022-04-27T13:28:15.345,,1,8,10,28.122,-80.575,3,3,3,2,0.03,1.5,-9.81,-24.062,-9.75,33.25,-171.2,259.562,2,
2022-04-27T13:28:15.645,,1,8,10,28.122,-80.575,3,3,3,2,0.03,1.53,-9.82,-23.75,-9.75,35.062,-171.2,259.562,2,
2022-04-27T13:28:15.949,,1,8,10,28.122,-80.575,3,3,3,2,0.03,1.53,-9.8,-24.875,-10.188,35.5,-171.2,259.562,2,
2022-04-27T13:28:15.1243,,1,8,10,28.122,-80.575,3,3,3,2,0.01,1.51,-9.78,-24.062,-10.188,35.062,-171.2,259.562,2,
2022-04-27T13:28:15.1544,,1,8,10,28.122,-80.575,3,3,3,2,0.03,1.51,-9.8,-24.5,-10.5,35.062,-171.2,259.562,2,
2022-04-27T13:28:17.000,,1,8,10,28.122,-80.575,3,3,3,2,0.05,1.51,-9.79,-25.562,-9.75,33.75,-171.2,259.562,2,
2022-04-27T13:28:17.301,,1,8,10,28.122,-80.575,3,3,3,2,0.04,1.5,-9.81,-24.5,-9.75,34.188,-171.2,259.562,2,
2022-04-27T13:28:17.604,,1,8,10,28.122,-80.575,3,3,3,2,0.05,1.52,-9.8,-24.87,33.25,-171.2,259.562,2,,
2022-04-27T13:28:18.000,,1,8,10,28.122,-80.575,3,3,3,2,0.02,1.49,-9.8,-25.25,-10.188,33.75,-171.2,259.562,2,
2022-04-27T13:28:18.299,,1,8,10,28.122,-80.575,3,3,3,2,0.04,1.51,-9.78,-24.5,-10.188,33.75,-171.2,259.562,2,
2022-04-27T13:28:18.595,,1,8,10,28.122,-80.575,3,3,3,2,0.06,1.52,-9.79,-24.5,-9.375,35.062,-171.2,259.562,2,
2022-04-27T13:28:19.000,,1,8,10,28.122,-80.575,3,3,3,2,0.02,1.5,-9.78,-24.875,-10.5,35.062,-171.2,259.562,2,
2022-04-27T13:28:19.305,,1,8,10,28.122,-80.575,3,3,3,2,0.02,1.52,-9.79,-24.5,-9.375,34.562,-171.2,259.562,2,
2022-04-27T13:28:19.605,,1,8,10,28.122,-80.575,3,3,3,2,0.02,1.53,-9.79,-24.875,-9.75,33.75,-171.2,259.562,2,
2022-04-27T13:28:19.894,,1,8,10,28.122,-80.575,3,3,3,2,0.04,1.52,-9.81,-24.5,-9.75,35.062,-171.2,259.562,2,
2022-04-27T13:28:20.000,,1,8,10,28.122,-80.575,3,3,3,2,-1.13,3.05,-14.93,-25.562,-9.375,34.188,-170.688,3.75,260.125,2
2022-04-27T13:28:20.295,,1,8,10,28.122,-80.575,3,3,3,2,2.71,3.95,-11.85,-30.5,-13.5,29.875,-161.312,10.438,258.875,2
2022-04-27T13:28:20.590,,1,8,10,28.122,-80.575,3,3,3,2,3.72,2.78,-7.76,-37.188,-19.062,17.75,-148.312,27.188,2,
2022-04-27T13:28:21.000,,1,8,10,28.122,-80.575,3,3,3,2,6.23,5.2,-4.15,-42.688,-15.25,3.062,-144.562,48.75,315.625,2
2022-04-27T13:28:21.293,,1,8,10,28.122,-80.575,3,3,3,3,3.76,0.32,-5.02,-43.188,-4.375,10.875,-168.438,33.75,274.812,2
2022-04-27T13:28:21.585,,1,8,10,28.122,-80.575,3,3,3,3,-3.22,-0.93,-11.47,1.562,36.875,-178.312,-4.938,277.312,2,
2022-04-27T13:28:22.000,,1,8,10,28.122,-80.575,3,3,3,3,-4.89,-0.07,-8.43,1.688,2.25,44.062,-179.438,-34.625,275.375,2
2022-04-27T13:28:22.298,,1,8,10,28.122,-80.575,3,3,3,3,-5.41,0.42,-7.5,-1.75,44.562,-175.438,-37.188,271.812,2,
2022-04-27T13:28:22.642,,1,8,10,28.122,-80.575,3,3,3,,1.06,-8.08,6.062,-6.188,43.688,-171.938,-42.625,263.75,2,
2022-04-27T13:28:22.935,,1,8,10,28.122,-80.575,3,3,3,3,-6.67,0.24,-4.59,11.25,-11.87,,-46.688,236.625,2,
2022-04-27T13:28:23.000,,1,8,10,28.122,-80.575,3,3,3,3,-8.49,2.81,-7.4,14.188,39.75,-169.812,-50.25,229.438,2,
2022-04-27T13:28:23.290,,1,8,10,28.122,-80.575,3,3,3,3,-8.31,0.81,-5.59,18.375,-17.562,36.875,,-54.75,222.875,2
2022-04-27T13:28:23.582,,1,8,10,28.122,-80.575,3,3,3,3,-8.49,2.02,-3.83,22.188,33.375,-164.938,-59.812,216.562,2,
2022-04-27T13:28:23.876,,1,8,10,28.122,-80.575,3,3,3,3,-11.9,1.53,-6.01,23.25,-22.75,32.562,-163.375,-59.5,211.438,2
2022-04-27T13:28:23.1176,,1,8,10,28.122,-80.575,3,3,3,3,-5.67,0.34,-3.89,23.25,-23.5,31.688,-164.125,-59.438,210.062,2
2022-04-27T13:28:23.1474,,1,8,10,28.122,-80.575,3,3,3,3,-10.65,1.85,-4.41,25.562,-23.188,30.375,-163.625,-62.25,210.062,2
2022-04-27T13:28:25.000,,1,8,10,28.122,-80.575,3,3,3,3,-9.96,1.37,-3.87,24.062,-23.188,30.75,-166.25,-60.188,209.562,2
2022-04-27T13:28:25.290,,1,8,10,28.122,-80.575,3,3,3,3,-6.32,0.26,-3.95,23.688,-22.375,31.25,-167.438,-60.438,210.938,2
2022-04-27T13:28:25.583,,1,8,10,28.122,-80.575,3,3,3,3,-11.97,0.66,-5.13,24.75,-22.375,30.75,-166.812,-63.062,211.688,2
2022-04-27T13:28:26.000,,1,8,10,28.122,-80.575,3,3,3,3,-6.5,0.16,-2.84,26.688,-22.75,29.062,-164.625,-63.25,210.062,2
2022-04-27T13:28:26.299,,1,8,10,28.122,-80.575,3,3,3,3,-7.57,3.62,-4.82,25.188,-22.375,30.75,-162.562,-62.438,208.062,2
2022-04-27T13:28:26.591,,1,8,10,28.122,-80.575,3,3,3,3,-9.05,0.99,-4.39,27.75,26.875,-158.375,-66.312,205.75,2,
2022-04-27T13:28:26.883,,1,8,10,28.122,-80.575,3,3,3,3,-9.22,2.36,-3.38,27.75,-25.375,25.562,-156.812,-65.562,2,
2022-04-27T13:28:26.1179,,1,8,10,28.122,-80.575,3,3,3,3,-12.35,2.21,-4.08,25.875,-27.25,26.875,-158.562,197.125,2,
2022-04-27T13:28:26.1533,,1,8,10,28.122,-80.575,3,3,3,3,-6.98,0.21,-3.71,28.562,-27.25,24.25,-154.5,-67.188,197.125,2
2022-04-27T13:28:26.1837,,1,8,10,28.122,-80.575,3,3,3,3,-9.73,2.93,-3.86,27.062,-26.5,24.25,-155.625,-65.25,196.062,2
2022-04-27T13:28:26.2149,,1,8,10,28.122,-80.575,3,3,3,3,-10.2,1.12,-4.08,25.875,-26.875,26.875,-159.438,-60.625,195.562,2
2022-04-27T13:28:26.2445,,1,8,10,28.122,-80.575,3,3,3,3,-7.06,1.4,-4.08,25.875,-27.25,24.75,-153.875,-64.562,197.75,2
2022-04-27T13:28:26.2752,,1,8,10,28.122,-80.575,3,3,3,3,-13.06,2.23,-4.38,27.75,25.188,-149.5,-65.5,197.5,2,
2022-04-27T13:28:29.000,,1,8,10,28.122,-80.575,3,3,3,3,-6.45,1.38,-2.48,24.375,-28.375,25.188,-149.938,-61.062,2,
2022-04-27T13:28:29.297,,1,8,10,28.122,-80.575,3,3,3,3,-7.41,4.95,-4.73,20.688,-28.375,27.75,-149.625,-59.562,194.062,2
2022-04-27T13:28:29.756,,1,8,10,28.122,-80.575,3,3,3,3,-10.65,3.27,-3.95,27.375,-26.188,27.375,-149.375,-65.875,203.5,2
2022-04-27T13:28:29.1049,,1,8,10,28.122,-80.575,3,3,3,3,-7.37,0.92,-2.54,26.25,-24.25,28.25,-157.812,-63.562,207.438,2
2022-04-27T13:28:29.1346,,1,8,10,28.122,-80.575,3,3,3,3,-8.16,3.67,-4.62,26.688,30.375,-161.938,-64.188,212.688,2,
2022-04-27T13:28:29.1637,,1,8,10,28.122,-80.575,3,3,3,3,-8.87,0.21,-3.97,28.188,-22.375,29.062,,-67.062,216.875,2
2022-04-27T13:28:31.000,,1,8,10,28.122,-80.575,3,3,3,3,-8.79,2.07,-3.67,28.188,-21.25,27.75,-159.062,-68.5,216.5,2
2022-04-27T13:28:31.288,,1,8,10,28.122,-80.575,3,3,3,3,-9.82,1.54,-3.58,24.75,-22.375,29.562,-160.25,213.438,2,
2022-04-27T13:28:31.583,,1,8,10,28.122,-80.575,3,3,3,3,-6.9,0.76,-3.93,25.875,-155.812,-64.5,2,,,
2022-04-27T13:28:31.876,,1,8,10,28.122,-80.575,3,3,3,3,-11.76,1.67,-4.48,25.875,-22.75,29.562,-156.188,-64.562,213.688,2
2022-04-27T13:28:31.1242,,1,8,10,28.122,-80.575,3,3,3,3,-7.28,0.72,-2.21,27.375,-23.18,-156.875,-66.062,214.688,2,
2022-04-27T13:28:31.1543,,1,8,10,28.122,-80.575,3,3,3,3,-8.33,3.81,-3.95,28.188,-21.688,28.688,-157.125,-68.812,216.688,2
2022-04-27T13:28:31.1833,,1,8,10,28.122,-80.575,3,3,3,3,-8.83,0.69,-3.3,28.562,-20.87,-163.562,-69.125,219.25,2,
2022-04-27T13:28:31.2126,,1,8,10,28.122,-80.575,3,3,3,3,-8.69,1.57,-2.53,30.75,-21.688,27.375,-163.438,-70.562,219.938,2
2022-04-27T13:28:33.000,,1,8,10,28.122,-80.575,3,3,3,3,-10.99,0.73,-3.36,29.688,-20.188,29.062,-166.125,-66.375,219.688,2
2022-04-27T13:28:33.289,,1,8,10,28.122,-80.575,3,3,3,3,-8.38,1.1,-3.66,27.375,-20.5,29.562,-163.188,-67.312,220.25,2
2022-04-27T13:28:34.000,,1,8,10,28.122,-80.575,3,3,3,3,-13.41,1.24,-3.45,29.188,-20.5,28.688,-161.5,-67.625,220.688,2
2022-04-27T13:28:34.314,,1,8,10,28.122,-80.575,3,3,3,3,-6.56,0.95,-2.11,27.062,-20.875,30.375,-161.312,-65.25,219.062,2
2022-04-27T13:28:34.664,,1,8,10,28.122,-80.575,3,3,3,2,-8.28,3.67,-4.19,25.875,-21.688,31.688,-162.562,-64.438,219.25,2
2022-04-27T13:28:35.000,,1,8,10,28.122,-80.575,3,3,3,2,-9.2,0.96,-3.73,27.75,-20.875,29.062,-164.188,-66.5,220.188,2
2022-04-27T13:28:35.301,,1,8,10,28.122,-80.575,2,3,3,2,-8.48,1.87,-2.84,27.75,-20.188,30.375,,-67.25,219.75,2
2022-04-27T13:28:35.599,,1,8,10,28.122,-80.575,2,3,3,2,-10.29,1.29,-3.29,27.375,-20.5,30.375,,-63.75,219.688,2
2022-04-27T13:28:35.897,,1,8,10,28.122,-80.575,2,3,3,2,-7.58,0.45,-3.71,28.062,-20.5,29.562,-167.812,-66.562,220.438,2
2022-04-27T13:28:35.1197,,1,8,10,28.122,-80.575,2,3,3,2,-11.14,0.44,-3.25,28.562,-20.875,30.875,,-66.938,219.625,2
2022-04-27T13:28:35.1503,,1,8,10,28.122,-80.575,2,3,3,2,-6.97,0.74,-2.45,29.188,-21.688,27.75,-162.812,-68.375,2,
2022-04-27T13:28:35.1793,,1,8,10,28.122,-80.575,2,3,3,2,-14.11,2.11,-4.28,26.188,28.688,-162.75,-63.688,215.25,2,
2022-04-27T13:28:37.000,,1,8,10,28.122,-80.575,2,3,3,2,-6.91,0.65,-3.18,28.062,-22.375,27.375,-156.875,-68.062,215.562,2
2022-04-27T13:28:37.292,,1,8,10,28.122,-80.575,2,3,3,2,-9.61,2.56,-3.33,28.5,-22.375,28.688,-157.125,-67.125,215.312,2
2022-04-27T13:28:37.596,,1,8,10,28.122,-80.575,2,3,3,2,-6.74,0.86,-2.2,26.562,-161.75,-63.25,215.75,2,,
2022-04-27T13:28:38.000,,1,8,10,28.122,-80.575,2,3,3,2,-7.69,5.14,-5.13,25.75,-20.875,31.688,-164.562,-64.062,219.312,2
2022-04-27T13:28:38.303,,1,8,10,28.122,-80.575,2,3,3,2,-8.09,0.47,-3.74,29.188,-20.188,28.25,-168.188,-68.188,223.562,2
2022-04-27T13:28:38.615,,1,8,10,28.122,-80.575,2,3,3,2,-9.45,2.83,-3.23,29.562,-19.375,30.375,-168.25,-68.625,224.5,2
2022-04-27T13:28:39.000,,1,8,10,28.122,-80.575,2,3,3,2,-10.66,0.98,-3.41,-20.5,31.688,-169.25,-63.688,224.062,2,
2022-04-27T13:28:39.341,,1,8,10,28.122,-80.575,2,3,3,2,-6.83,0.74,-3.78,26.562,-19.375,31.25,-163.938,-65.75,2,
2022-04-27T13:28:39.632,,1,8,10,28.122,-80.575,2,3,3,2,-10.1,0.81,-3.51,-19.375,31.688,,-66.812,222.188,2,
2022-04-27T13:28:40.000,,1,8,10,28.122,-80.575,3,3,3,2,-7.24,1.91,-2.41,-19.375,30.375,-160.5,-65.875,221.438,2,
2022-04-27T13:28:40.295,,1,8,10,28.122,-80.575,3,3,3,2,-13.8,2.2,-5.11,24.188,32.562,-165.75,-61.5,222.25,2,
2022-04-27T13:28:40.600,,1,8,10,28.122,-80.575,3,3,3,2,-7.44,0.65,-3.93,26.875,-17.5,32.562,-166.312,-65.625,225.188,2
2022-04-27T13:28:40.890,,1,8,10,28.122,-80.575,3,3,3,2,-11.2,1.23,-3.34,28.688,-18.688,32.188,-166.25,-67.062,225.625,2
2022-04-27T13:28:40.1183,,1,8,10,28.122,-80.575,3,3,3,2,-8.18,1.57,-2.43,28.688,-18.25,30.375,-162.562,-70.375,225.5,2
2022-04-27T13:28:40.1473,,1,8,10,28.122,-80.575,3,3,3,2,-8.89,0.33,-2.74,-17.188,30.875,-166.125,-66.562,224.562,2,
2022-04-27T13:28:40.1823,,1,8,10,28.122,-80.575,3,3,3,2,-9.25,2.17,-4.32,25.688,-18.688,32.562,-165.688,-63.75,223.438,2
2022-04-27T13:28:42.000,,1,8,10,28.122,-80.575,3,3,3,2,-8.27,0.27,-3.9,26.5,-18.25,-165.25,-65.062,225.25,2,
2022-04-27T13:28:42.292,,1,8,10,28.122,-80.575,3,3,3,2,-9.49,3.27,-3.66,27.562,-18.25,31.75,-160.812,-69.312,226.75,2
2022-04-27T13:28:42.584,,1,8,10,28.122,-80.575,3,3,3,2,-8.07,0.64,-2.31,29.5,-17.188,31.75,-164.125,-68.875,227.875,2
2022-04-27T13:28:42.884,,1,8,10,28.122,-80.575,3,3,3,2,-11.04,0.02,-3.7,27.188,-16.375,31.25,-169.562,-66.562,2,
2022-04-27T13:28:42.1184,,1,8,10,28.122,-80.575,3,3,3,2,-8.55,1.04,-3.76,26.875,-16.75,32.562,-168.75,231.812,2,
2022-04-27T13:28:43.000,,1,8,10,28.122,-80.575,3,3,3,2,-10.55,-0.4,-3.81,27.188,-14.87,-172.375,-66.125,234.562,2,
2022-04-27T13:28:43.294,,1,8,10,28.122,-80.575,3,3,3,2,-9.56,1.63,-3.34,-13.25,32.188,-171.438,-67.062,235.25,2,
2022-04-27T13:28:44.000,,1,8,10,28.122,-80.575,3,3,3,2,-11.22,1.08,22.562,-14.75,36.5,-174.5,234.938,2,,
2022-04-27T13:28:44.290,,1,8,10,28.122,-80.575,3,3,3,2,-9.15,0.88,-5.09,-13.688,36.062,-174.25,-63.75,236.188,2,
2022-04-27T13:28:44.581,,1,8,10,28.122,-80.575,3,3,3,2,-8.07,0.05,-3.76,-13.688,34.25,-169.562,-65.062,233.562,2,
2022-04-27T13:28:45.000,,1,8,10,28.122,-80.575,3,3,3,2,-9.14,0.78,-3.91,27.5,32.562,-164.312,231.625,2,,
2022-04-27T13:28:45.297,,1,8,10,28.122,-80.575,3,3,3,2,-8.52,2.45,-2.64,26.375,-16.375,33.5,,-65.562,231.25,2
2022-04-27T13:28:45.592,,1,8,10,28.122,-80.575,3,3,3,2,-8.07,0.02,-3.09,27.5,-14.5,31.75,-168.938,-67.562,236.312,2
2022-04-27T13:28:46.000,,1,8,10,28.122,-80.575,3,3,3,2,-8.03,4.29,-4.21,27.5,-14.062,33.875,-169.75,-67.875,237.188,2
2022-04-27T13:28:46.296,,1,8,10,28.122,-80.575,3,3,3,2,-8.24,0.06,-3.24,28.562,-13.688,33.375,-175.75,239.562,2,
2022-04-27T13:28:46.648,,1,8,10,28.122,-80.575,3,3,3,2,-11.66,2.43,-3.89,28.562,-12.5,32.188,-177.938,-68.875,2,
2022-04-27T13:28:46.952,,1,8,10,28.122,-80.575,3,3,3,2,-7.96,0.55,-2.57,28.562,-14.375,33.875,-173.438,-67.812,236.312,2
2022-04-27T13:28:47.000,,1,8,10,28.122,-80.575,3,3,3,2,-8.66,0.1,-3.41,25.562,-15.188,34.375,-171.25,-65.5,231.688,2
